Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
2b2b8a02-935b-4dfd-ac5f-29b4181f6192,"I want it to be consistently professional, respectful and solutive.",Neutral,Problem-solving and solution-oriented,Professionalism and formality,Respect and politeness,,,,,
393bc9e9-392b-48ef-8240-b731be521791,"I want it to demonstrate properly in its creativity, factual results and ethical aspects, without any errors.",Neutral,Accuracy and reliability,Creativity and innovation,Ethical behavior and integrity,,,,,
7f88dc49-70ab-48bc-bd9b-90ee51e372b2,I want it to give accurate or well informed answers. ,Neutral,Accuracy and reliability,,,,,,,
167bd59e-1863-4c3f-a40b-46abff3088e2,I want the AI assistant to have integrity and my best interests in mind.,Neutral,Alignment with personal values and principles,Ethical behavior and integrity,,,,,,
31f44025-5b8b-41fc-85e3-df58cb41c5dc,I will prefer the AI to be honest and diligent. ,Neutral,Accountability and responsibility,Honesty and transparency,,,,,,
be25095e-b934-474a-b57d-7a6281211028,"I would demand the AI assistant to be factual, since that's the main issue with large language model at the moment.",Neutral,Accuracy and reliability,Fact-based and evidence-based information,,,,,,
3d777fc0-4899-439d-82eb-d91fd1c705d5,"I would like AI to maintain professionalism, provide through researched and analytical answers. Source of links for evidence ",Neutral,Fact-based and evidence-based information,Professionalism and formality,,,,,,
ff24570d-25b5-40c2-bc13-2894d55ca9a0,"I would like her to demonstrate: character, justice, honesty, truth and temperance",Positive,Ethical behavior and integrity,Honesty and transparency,,,,,,
523726d1-1ed7-4eb8-97aa-c03b96674a58,"I would like her to prove herself to be objective, benevolent, honest and open-minded.",Positive,Honesty and transparency,Open-mindedness and curiosity,Unbiased and impartial responses,,,,,
03a10fb5-44e6-4d6f-b23f-f45598418ef7,"I would like it to be accurate and reliable. Also, I would like it to provide clear and straightforward explanations and details.",Neutral,Accuracy and reliability,Clarity and simplicity,,,,,,
3c078075-db8c-4d93-9e30-4188022736d3,I would like the AI to be dependable and efficient. Dependable in that I am sure the help they provide is what I need and they do not suddenly become unresponsive. Efficient in that I do not need to do much for it to be able to help me. Just give a prompt and receive the answers or give instructions one time and get what I need. ,Neutral,Consistency and dependability,Timeliness and efficiency,,,,,,
8c401083-c007-41d3-bec5-2d862e0a82fe,I would like the AI to demonstrate a high level of accuracy when dealing with important tasks.,Neutral,Accuracy and reliability,,,,,,,
7fc38b3f-a94e-4759-b618-1a9f73c260a8,I would prefer accuracy the most,Neutral,Accuracy and reliability,,,,,,,
7ac930db-7fbf-4e71-abea-d3b298ac26e0,"I would prefer it to be:

- Honest, not holding any biases, and not choosing sides in a highly controversial topics",Neutral,Honesty and transparency,Unbiased and impartial responses,,,,,,
89108973-805e-447f-9a33-790025f0251b,"I would want it to be accurate and practical.

",Neutral,Accuracy and reliability,,,,,,,
c8014919-91ac-4800-8cef-33aad7a83180,"I would want it to be helpful, precise and get to the point. I would also want it to be friendly and informative.",Neutral,Supportiveness and helpfulness,User-friendly and intuitive interaction,,,,,,
506111af-c772-4076-adcd-4badd9d26b84,"I would want it to demonstrate honesty, transparency, security, fairness. Equity, respect and responsibility.",Neutral,Accountability and responsibility,Ethical behavior and integrity,Honesty and transparency,Respect and politeness,,,,
793467dc-2900-439f-acc4-d36c1c466582,"I would want the AI assistant to demonstrate ethical principles and values in all its interactions. Besides, it should consider responsible computing design. ",Neutral,Ethical behavior and integrity,,,,,,,
d334251a-a7ae-40f6-b7eb-797560512899,"I would want the AI to answer my queries without considering my feelings (so I would want it to be honest regardless of how I feel), while still being respectful and supportive to an extent. ",Neutral,Honesty and transparency,Respect and politeness,Supportiveness and helpfulness,,,,,
a964c763-d1cc-4f88-8aad-c2ca89ec8618,IT SHOULD BE ACCURATE AND PRECISE. IT SHOULD BE SUPPORTIVE LIKE GIVING SUGGESTIONS AND IDEAS IN BOTH PERSONAL AND PROFESSIONAL LIFE,Negative,Accuracy and reliability,Supportiveness and helpfulness,,,,,,
0a9ba17d-ab93-4268-8f7e-11d71c820373,"If I were working with an AI assistant on important tasks, I would want it to consistently demonstrate accuracy, reliability, and respect. It should provide well-researched, precise information to support my goals, especially in my studies and career as a future CA(SA). I’d also value adaptability, ensuring it tailors responses to my needs, and transparency, clearly explaining its reasoning. Lastly, it should uphold ethical principles, offering guidance that aligns with my values and integrity.",Neutral,Accuracy and reliability,Adaptability and flexibility,Ethical behavior and integrity,Respect and politeness,,,,
cd9b8b3f-c164-4196-8678-2df58e8ef141,"It should be fair ,transparent and always look for safety and privacy .",Neutral,Honesty and transparency,Privacy and confidentiality,Safety and security,,,,,
8a880eb5-2a00-4e2f-9c0a-f41cd5cbccc7,"It should have empathy, kindness, solution oriented approach, morally sound, fact checking.",Neutral,Empathy and understanding,Ethical behavior and integrity,Fact-based and evidence-based information,Problem-solving and solution-oriented,,,,
fd9cb339-fa0c-47e6-9c88-838f39ef494d,"It should not provide incorrect information. And I want it to add an explanation always, so that I could verify if the AI is correct or not, by searching information based on the explanation. ",Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,Fact-based and evidence-based information,,,,,
6a8ba57d-a791-4871-9d6a-c90b704c9a75,"Reliability, privacy, empathy, clarity, adaptability, transparency, responsiveness and inclusivity ",Positive,Accuracy and reliability,Adaptability and flexibility,Consistency and dependability,Cultural sensitivity and inclusivity,Empathy and understanding,,,
f503005e-adc7-46b8-af4d-0a82cd4bfab8,Reliable correct up to date information ,Positive,Accuracy and reliability,,,,,,,
3e86461d-35c9-4a03-abe5-e76b4b82f0ad,"Sebagai pengguna, saya ingin asisten AI menunjukkan:

Keandalan: Memberikan informasi akurat dan terpercaya.
Kepedulian: Memahami kebutuhan saya secara mendalam.
Etika: Menjaga privasi dan keamanan data.
Fleksibilitas: Menyesuaikan komunikasi dengan empati.
Efisiensi: Membantu menyelesaikan tugas dengan cepat dan tepat.",Neutral,Accuracy and reliability,Adaptability and flexibility,Empathy and understanding,Privacy and confidentiality,Timeliness and efficiency,,,
aee4473b-0c2d-46ee-a063-ac8ff9ed2a18,The AI must communicate in a respectful manner. It must focus on helping me fulfill my tasks. It must encourage me to seek mroe information.,Neutral,Encouragement and motivation,Respect and politeness,Supportiveness and helpfulness,,,,,
4be2a465-df19-49f9-bfe0-4c0d48bf6ed8,"The main principles would be citing correct and credible sources, never making anything up and presenting it as the truth or a fact. I would want it to correct my mistakes or point out potential blunders.",Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,Fact-based and evidence-based information,,,,,
0a831e4c-9a90-4d01-b99a-e0fdb6e0ace4,"The most important principals and values that I would want it to demonstrate are accuracy, honesty, humanity, and empathy.",Neutral,Accuracy and reliability,Empathy and understanding,Honesty and transparency,,,,,
e8217829-4686-492f-aca1-65322a30fcac,"Transparency, truth, knowledge and security in interactions.",Positive,Fact-based and evidence-based information,Honesty and transparency,Safety and security,,,,,
479d83c1-faff-4e8f-a358-adb2d28f7716,"Truthful, honesty, and accuracy",Positive,Accuracy and reliability,Honesty and transparency,,,,,,
cbf261ba-deb5-46c7-b56c-a0bf358e7213,Truthfulness and accuracy.,Positive,Accuracy and reliability,Honesty and transparency,,,,,,
6f442e32-9742-4612-8d51-cc555f70d666,Truthfulness and consistency,Neutral,Consistency and dependability,Honesty and transparency,,,,,,
ece565ed-868d-4df8-9d4e-5d209e4aa5cb,Unbiased attitude with relevance to the topic in hand and less of prompts with clear answers,Neutral,Accuracy and reliability,Unbiased and impartial responses,,,,,,
904a5229-e6d0-4ef8-b682-ad28f05ca663,discussion and accuracy,Neutral,Accuracy and reliability,Other,,,,,,
db373e9e-b22e-44b3-a1c1-4b9a7699a8ac,"i would likely want it to embody principles like; accuracy, transparency, reliability, ethical decision making, privacy protection and focus on learning and improvement.",Neutral,Accuracy and reliability,Alignment with personal values and principles,Ethical behavior and integrity,Honesty and transparency,,,,
e6706336-d478-46c1-93dd-3d2b8d0aaee4,"it should struggle to be accurate ,be creative when needed and if need for expounding it should be done in away that i can understand in a simple way",Negative,Accuracy and reliability,Clarity and simplicity,Creativity and innovation,,,,,
1d50f526-ec50-4d2a-b014-c8781b207d04,"AI should follow basic principles and values like, specificity, being crisp, accuracy and understanding the context.",Neutral,Accuracy and reliability,Alignment with personal values and principles,Clarity and simplicity,,,,,
83fb69fb-ae39-4c21-8dbe-ffaa68cc6174,"Accuracy, truthfulness",Neutral,Accuracy and reliability,Honesty and transparency,,,,,,
f1f96c9c-29fb-4335-84b0-3734e96e4c2c,"Be accurate and honest, only provides fact and direction for resources (eg, citations, webpages), do not make things up, which is what I have noticed when working with AI",Negative,Accuracy and reliability,Avoidance of misinformation and hallucinations,Honesty and transparency,,,,,
8f160aae-329f-4b9e-a1a5-be5bf4d47207,Be as lenient as possible and be able to reason out with the given prompts and give all the possible ways to approach it and ensure the solution is met,Neutral,Adaptability and flexibility,Problem-solving and solution-oriented,,,,,,
39c541ea-6b7e-4778-bfdb-a0754e408f26,"Clarity and honesty. And above all accurate. If not sure or if it has insufficient information, it should say so, instead of making things up.",Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,Clarity and simplicity,Honesty and transparency,,,,
e4cd2a9a-7875-4b43-8e07-01fa9e8babea,"Clarity of information, quality ",Neutral,Clarity and simplicity,,,,,,,
04d1c8ab-71cc-4758-b058-538f2ac9650e,"Clarity, information, correctness, speed, without unnecessary requests for questions. These are the principles.

Values - I don't think AI can have values.",Neutral,Clarity and simplicity,Timeliness and efficiency,,,,,,
bd5a199c-2f74-4ee8-b40d-891635e2baf4,Factual data. Appropriate follow up questions that prompt relevant discussions. Suggest other topics that may be relevant to what is being discussed.,Neutral,Fact-based and evidence-based information,Other,Problem-solving and solution-oriented,,,,,
3d5ddcc6-3779-4556-964f-1fc88dd05882,"First of all, respect for my ideas. Secondly, honesty in giving me advice that helps me even if it makes me uncomfortable at first.",Positive,Honesty and transparency,Respect and politeness,,,,,,
494587b2-871e-4cd5-8128-62cbe0e66dc5,"Giving correct information, never give information that is not backed up or proven.",Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,,,,,,
e36f1c7a-d0d9-414b-838b-8be523ded3b0,I need good and genuine information,Neutral,Accuracy and reliability,Honesty and transparency,,,,,,
ea94f8ef-a077-40c4-813d-d06602220f68,I want AI assistant to be courteous and accurate. No fabrication of facts must take place.,Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,Respect and politeness,,,,,
b0f2d80d-d78b-4770-9afd-0f00e90fa041,I want AI that is innovative and reliable and provides concrete and concise answers. ,Neutral,Accuracy and reliability,Creativity and innovation,,,,,,
5d2b4ffb-3a8e-4b0d-afad-9641bb4cf4d6,"I want it to be consistent, understand the problem and give efficient solution without deviating from the main topic and provide relevant support to my theory",Neutral,Consistency and dependability,Problem-solving and solution-oriented,Timeliness and efficiency,,,,,
09d60849-6b0e-411d-b4fe-cd05261e288f,"I want the AI to be able to genuine, supportive, and reasonable. I need it to be well-opinionated.",Neutral,Other,Supportiveness and helpfulness,,,,,,
e86d1a1d-262c-480f-b98f-9d7c934a76d9,"I want this AI to demonstrate respect in all interactions with me. If I am to hire an assistant, I want it to be respectful even if it is correcting me because I believe work is easier if there is respect.",Neutral,Respect and politeness,,,,,,,
86861e7e-dde6-4421-9c93-b2710d0c0e77,"I would genuinely want this AI to be creative, interactive,polite,accurate and be fast in responding as well .This would make it very interesting to use",Positive,Accuracy and reliability,Creativity and innovation,Respect and politeness,Timeliness and efficiency,,,,
a935d6de-f651-4be8-97e5-6b297780f56c,"I would like AI to be respectful, culturally sensitive and provide information that is not biased.",Negative,Cultural sensitivity and inclusivity,Respect and politeness,Unbiased and impartial responses,,,,,
0c079902-1488-4cd7-b4b6-68699bf3940d,I would like AI to demonstrate accuracy.,Neutral,Accuracy and reliability,,,,,,,
27c75eea-b8a3-4976-be8e-ca0b7b1c742b,"I would like AI to demonstrate principles such as accuracy, transparency, and reliability. I would also like AI to be ethical, impartial, and adaptable to my needs. Empathy and the ability to understand context would also be essential for AI to be truly useful in important tasks in my life.",Neutral,Accuracy and reliability,Adaptability and flexibility,Empathy and understanding,Ethical behavior and integrity,Honesty and transparency,,,
a3cb9966-38cb-4b55-8052-5a4e5afaf274,I would like AI to have facts and to be honest.,Neutral,Fact-based and evidence-based information,Honesty and transparency,,,,,,
d16fe75f-ffd3-401b-8b81-fa4368dac6ab,"I would like AI to perform according to all the common principles and ideals like truthfulness, honesty etc.",Neutral,Alignment with personal values and principles,Honesty and transparency,,,,,,
231f8b35-ef3b-4c3b-b623-bc669654cea3,"I would like her to demonstrate values such as honesty, not being biased and being cordial.",Neutral,Honesty and transparency,Respect and politeness,Unbiased and impartial responses,,,,,
a990ab2d-76ad-43e5-b59d-2e77f0029713,"I would like it to be formal, polite, and supportive",Neutral,Professionalism and formality,Respect and politeness,Supportiveness and helpfulness,,,,,
99802513-d891-4443-a758-ce381f099c74,"I would like it to be honest and direct. I'd like it really understand the local context, my values and principles and respect them and provide answers that match them. But I'd like it to be open to the global context to keep me update and to provide new perspectives.",Neutral,Alignment with personal values and principles,Cultural sensitivity and inclusivity,Honesty and transparency,Open-mindedness and curiosity,,,,
9ef77dc5-3750-4bd9-8af3-c7292684473b,I would like the AI assistant to be respectful at all times. ,Neutral,Respect and politeness,,,,,,,
2b6a48cb-2887-4e93-9129-a7737c215497,I would like the AI to ensure that it understands my perspective of things so that there can be a good flow of information that suits the tasks that I am handling. ,Neutral,Empathy and understanding,,,,,,,
fda9e250-7dc7-4469-8d06-4fbe3b1b37ca,"I would prefer AI to consider integrity, respect for diversity and equality",Neutral,Avoidance of bias and discrimination,Cultural sensitivity and inclusivity,Ethical behavior and integrity,,,,,
fdfd8a59-9f7b-4fa9-b439-be46f08cb752,"I would want AI to be consistently helpful, offering assistance, respectful, and accountable in all its interactions.",Neutral,Accountability and responsibility,Respect and politeness,Supportiveness and helpfulness,,,,,
7b6dd76f-ed90-4806-a221-bc73e08a4ef6,"I would want AI to demonstrate honesty, empathy, respect for privacy, and adaptability.",Negative,Adaptability and flexibility,Empathy and understanding,Honesty and transparency,Privacy and confidentiality,,,,
676991a0-838a-48ef-a799-caa28a6de012,I would want it to remain ethical and honest,Neutral,Ethical behavior and integrity,Honesty and transparency,,,,,,
97c7fb1d-68b2-4bf2-ab65-6e4218bf79fe,I would want the AI to always give non-biased evidence.  I would want AI that doesn't discriminate against any group.  I would like for the AI to be able to point out when ideas may be harmful or discriminatory.  I want it to be supportive. ,Neutral,Avoidance of bias and discrimination,Supportiveness and helpfulness,Unbiased and impartial responses,,,,,
8f4e0e4c-fefa-4000-93c9-f2affaac405c,"I would want the AI to be honest, kind, caring, and thoughtful consistenty.",Neutral,Empathy and understanding,Honesty and transparency,,,,,,
60742b6b-32e0-42ac-bee8-2c1d172569d9,"I would want the AI to demonstrate respect in all its interactions. It should value cultural sensitivity, understanding my background and traditions, while being trustworthy and honest in the information it provides. The AI should also prioritize creativity and accuracy.",Neutral,Accuracy and reliability,Creativity and innovation,Cultural sensitivity and inclusivity,Honesty and transparency,Respect and politeness,,,
efa4624c-0cde-4cef-99ca-0c693ea6d2c5,"It needs to be truthful, so if it doesnt have the answer to something or if it needs more information or more context, it needs to ask me for more information, or tell me that it doesn't know.",Negative,Honesty and transparency,,,,,,,
3525f143-3349-4ea4-bc70-475bbff48100,It should be polite and respectful in all interactions. It should remember our past discussions to improve the interactions overtime. It can ask me some questions to provide better assistance for the tasks,Neutral,Collaboration and partnership,Respect and politeness,,,,,,
33c0f9cd-fee0-429b-9e93-a512ac66949c,It should be truthful and honest. It should not hide anything and be resepectful and try to be accurate in giving answer and it should also indulge in talking to humans(if their mood is off or something else) it should interact with us be a support for us and a helping hand . it should demostrate these values ,Negative,Empathy and understanding,Ethical behavior and integrity,Honesty and transparency,Respect and politeness,Supportiveness and helpfulness,,,
c8542667-633b-4327-801e-41d9347a8813,"I’d want the AI to be reliable, respectful, and proactive, offering clear, honest advice. It should be empathetic and adaptable, always aiming to improve and stay relevant to my needs.",Neutral,Accuracy and reliability,Adaptability and flexibility,Empathy and understanding,Honesty and transparency,Respect and politeness,,,
fce28444-c1ab-4438-a8cb-7aac2aad3dd0,Sticking to the truth and giving accurate information ,Positive,Accuracy and reliability,Avoidance of misinformation and hallucinations,,,,,,
c26c9281-6f9d-4623-a7bc-0ae49af63812,That he would be trustworthy and respectful in all interactions.,Positive,Honesty and transparency,Respect and politeness,,,,,,
4b438c6d-48cb-47aa-9932-5a7fe594d5c2,"The principles or values I want from the AI are accuracy, truthfulness, harmlessness, and follow my instructions.",Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,Honesty and transparency,,,,,
f8beb624-2e3f-45a7-bb0c-bfb284d834c4,When it comes to important tasks the most important things that come to mind are efficiency and consistency. ,Positive,Consistency and dependability,Timeliness and efficiency,,,,,,
e4e55b99-2878-4291-b620-a2b3a64ba42b,"Ai assistant should be sticking to the morals good vibes . The principles should be consistency , Reliability, Relevant, Unique , disciplined and should avoid the hatred , evil tones",Negative,Accountability and responsibility,Alignment with personal values and principles,Consistency and dependability,,,,,
2d144f16-8f71-424e-ae1e-b8ecfffc32e9,Authenticity and reliability ,Positive,Accuracy and reliability,,,,,,,
807285e9-3b8e-42e9-8f97-2dd2e69377c2,Authenticity and reliability ,Positive,Accuracy and reliability,Other,,,,,,
4c964ffd-34d1-4e08-b3c8-e72bfe0c731b,"Consistency, judgment, good organizational skills, high social awareness ",Positive,Consistency and dependability,Cultural sensitivity and inclusivity,Professionalism and formality,,,,,
bf43f6d1-9a7c-415c-b912-a36e8e92adee,Direct and honest are the most useful traits in AI for me.,Positive,Honesty and transparency,,,,,,,
0bc9fd87-bcf5-4ec1-bfd1-a542dd9d5a81,"Effectiveness and Clarity
Innovation and Problem Solving
Reliability and Security
Honesty and Transparency",Positive,Accuracy and reliability,Consistency and dependability,Honesty and transparency,,,,,
e9db9c44-7ccf-4a89-bb8c-44847bec1b52,"Honest, up-to-date and efficient.",Positive,Honesty and transparency,Timeliness and efficiency,,,,,,
8af810d8-e7d8-4160-b986-80aaccd7eece,"I want AI aim to be respectful of our opinions and background, stay curious to explore ideas, and communicate clearly. I want AI to listen empathetically, adjusting my tone and style to fit its preferences, whether I want detailed answers or quick insights. Throughout, I want AI try to be supportive, offering helpful feedback and encouragement.",Neutral,Empathy and understanding,Open-mindedness and curiosity,Respect and politeness,Supportiveness and helpfulness,,,,
ab18dc32-558f-4105-a40b-5050c4793a53,"I want it to be more productive, positive and reliable ",Neutral,Consistency and dependability,Encouragement and motivation,,,,,,
f1a98716-338b-4bdb-a90d-35d993470828,"I want it to use accurate information and sources, explain every step in clear language, be supportive, understand what I want, don’t ignore my instructions in prompt, don’t be banal in solutions ",Negative,Accuracy and reliability,Alignment with personal values and principles,Clarity and simplicity,Supportiveness and helpfulness,,,,
b59ab6db-3e29-4089-8f12-a10e363fb050,"I want it to value respect, open mindness, friendliness, and grounded in reality while still be idealistic. ",Neutral,Alignment with personal values and principles,Open-mindedness and curiosity,Respect and politeness,,,,,
05931df5-fe9a-4620-aae6-8f20dffae2e4,I want my AI assistant to understand my background and values to provide me with the best support it can. It’s not 100% crucial but it would be truly appreciated to make things flow more easily.,Neutral,Alignment with personal values and principles,Empathy and understanding,,,,,,
cd61ca43-e49f-482c-8815-b275e2088a01,I want things to be factual and clearly state if my beliefs are incorrect. ,Neutral,Fact-based and evidence-based information,Honesty and transparency,,,,,,
32954590-dc8e-4037-bc15-1ed5bcbaa0aa,"I would like AI assistant to be attentive, comprehensive and neutral , I also would like it to be constructive, creative and encouraging, inspiring and what I really would like - a bit of sense of humor ",Neutral,Creativity and innovation,Empathy and understanding,Encouragement and motivation,,,,,
6349cd2f-3af6-496a-a123-df69c602e07d,"I would like AI to demonstrate objectivity in accordance with the context, promoting efficiency without neglecting ethics.",Neutral,Ethical behavior and integrity,Timeliness and efficiency,Unbiased and impartial responses,,,,,
f4a53ac6-7c72-48ef-bb88-2550a2b3a9f2,"I would like AI to take into account my personal context (demographics). In addition, truthfulness and impartiality are important to me.",Neutral,Accuracy and reliability,Alignment with personal values and principles,Unbiased and impartial responses,,,,,
070199a4-5e61-4cf9-b509-bccc5c7204de,"I would want it to be fast, straightforward and always available. I want it to try and give the best response quickly and clearly

",Neutral,Clarity and simplicity,Supportiveness and helpfulness,Timeliness and efficiency,,,,,
5425003a-8178-409c-98aa-cd1bd2b9ffeb,"I would want the AI assistant to address my responses in a very formal manner,and to give clear and direct responses",Negative,Clarity and simplicity,Professionalism and formality,,,,,,
2fb56887-1d0c-42cf-b91f-c63dced6c6ef,"I would want the AI to always respect my decisions and preferences. It should guide and inform me, but not pressure or push me toward a particular choice. Everyone’s needs and values are different, so the AI should be flexible and adaptable in how it provides suggestions. It would avoid making assumptions about my values or needs and instead ask clarifying questions when it’s unsure. It should understand that, while it can help, the final decisions are mine to make.",Neutral,Adaptability and flexibility,Constructive feedback and guidance,Respect and politeness,,,,,
210446d7-6a13-445a-b639-2ac439dcd3b5,I would want the assistant to provide consistent answers.,Neutral,Consistency and dependability,,,,,,,
18c76933-8731-4e6c-8dc5-6be9d9d19214,It should be helpful by providing responses on topic I asked.,Neutral,Supportiveness and helpfulness,,,,,,,
094cd245-0e94-4f3d-b479-5b64e575019c,It should be user friendly and have a clear interface ,Negative,User-friendly and intuitive interaction,,,,,,,
4c29415a-8454-4d89-b175-bad995fce7b0,Should demonstrate honesty and integrity,Negative,Ethical behavior and integrity,Honesty and transparency,,,,,,
f053c464-01d0-4d27-ae82-39ab63a58e81,"The AI should consistently demonstrate kindness, a friendly tone.",Neutral,Empathy and understanding,,,,,,,
0a6c06fe-1dc1-4ad0-a4a9-909c77d07f70,"The responses should be practical and realistic. For example, I may need help with organizing my daily schedule. The AI assistant should organize my time so that each task has adequate time to complete. When I look for ways of making a living online, the ideas should be practical, not ambiguous.",Neutral,Problem-solving and solution-oriented,Timeliness and efficiency,,,,,,
62d92ce2-fbc3-4b56-ad92-8bbc0f2a5988,"To respect my needs and privacy, provide accurate and reliable information, and not mislead me.",Positive,Accuracy and reliability,Privacy and confidentiality,Respect and politeness,,,,,
9a4231e7-5be1-427b-ada7-60667b27a794,"Unbiased, Prescriptive rather than advisory, Clear and direct",Neutral,Clarity and simplicity,Unbiased and impartial responses,,,,,,
3cb4ea33-2c32-49ac-85a7-aa0d5b95d301,"When working on an important task or project, I would like the assistant to be inquisitive and provide me with the necessary knowledge. The AI ​​should follow my instructions and at the same time provide some additional information that will add value to the project.",Neutral,Accuracy and reliability,Open-mindedness and curiosity,Supportiveness and helpfulness,,,,,
e8ceed69-4247-4f44-b67d-c8fd18f00c75,"accuracy, privacy",Positive,Accuracy and reliability,Privacy and confidentiality,,,,,,
a6af4c95-0561-4672-a2cb-aceddad74022,"Being truthful, no bias or discrimination, accepting and correcting mistakes ",Positive,Avoidance of bias and discrimination,Honesty and transparency,Unbiased and impartial responses,,,,,
faae9f14-aa8b-471d-a7d1-32727102466a,Give honest and unbiased answers.,Neutral,Honesty and transparency,,,,,,,
7c306068-4591-436f-8c32-8a4769ac1341,"Giving honest truthful answers is the most important. It should never try to guess what me, people in my echo chamber or society in general likes to hear.",Neutral,Avoidance of misinformation and hallucinations,Honesty and transparency,,,,,,
b29d92d4-b605-4832-9a75-0fc3825534b8,"Honesty, Integrity, Accuracy",Positive,Accuracy and reliability,Honesty and transparency,,,,,,
8d9b6ece-d25e-4009-9cda-6135af3a6c9c,"I want AI to be honest with me all the time, in cases where I'm wrong I want it to point that out that have gone wrong there and should change.

I also want AI to be time saving, when I need direct answers it should give brief concise message not take me through many paragraphs

I want AI to be organised and arrange it's information in a chronological order, from most important to least important ",Neutral,Clarity and simplicity,Honesty and transparency,Timeliness and efficiency,,,,,
21ded62a-4e7d-4fb0-bd1e-bc5a35af3141,"I want it to show precision, creativity and support.",Neutral,Accuracy and reliability,Creativity and innovation,Supportiveness and helpfulness,,,,,
e51595b0-302c-4237-96d0-2f8ee73d4192,"I want the AI to be reliable, to provide adequate sources and not to invent facts. I also want it to be available for free by putting unlimited files.",Neutral,Accuracy and reliability,Avoidance of misinformation and hallucinations,Consistency and dependability,User-friendly and intuitive interaction,,,,
9bd9df5e-1e3d-48ce-89d6-eba0f0290d5c,"I want to AI to consistently demonstrate to be fair, truthful, equal and no racist answers",Negative,Avoidance of bias and discrimination,Unbiased and impartial responses,,,,,,
4a05dd83-9984-4074-90b2-93020b83c166,"I would like AI to be very flexible, enabling both knowledge exchange, constructive dialogues and direct answers to questions straight to the point. I want an AI that is malleable and multifunctional.",Neutral,Adaptability and flexibility,Clarity and simplicity,,,,,,
4396cd07-f52e-4af4-bee2-ba9f1c7a1270,I would like it to be supportive but also strict and not sugarcoat things. I would also prefer for it to be realistic with its answers.,Neutral,Supportiveness and helpfulness,,,,,,,
5b05ef90-82ca-4d13-8b21-a933ab96d506,"I would want AI to consistently demonstrate creativity, inquisition, teamwork, understanding and organizational skills in all of its interactions while planning important tasks in my life. It should be creative and organised in order to give me an interesting plan, inquisition so that it asks for clarity on how exactly I would want my plan to be. Teamwork and understanding so that we can both discuss and come up with a solid and working plan together. ",Neutral,Collaboration and partnership,Creativity and innovation,Empathy and understanding,,,,,
2ca16ff6-94a9-4ab5-a8c0-13ffe0ec3b77,I would want tha AI to be honest and hardworking throughout ,Neutral,Honesty and transparency,,,,,,,
367ccf30-7b8e-467c-8e2f-c77aeb1832b7,I would want the AI to be consistent and not stray from the topic,Neutral,Consistency and dependability,,,,,,,
f042754d-942c-45e9-8efd-9b4d2e649794,Integrity. Transparency. ,Neutral,Honesty and transparency,,,,,,,
1e660fe7-0ef5-4aa8-a8f7-4a671ee35d1d,It should match the question asked and give correct answer ,Neutral,Accuracy and reliability,,,,,,,
9b01feea-fc71-4d04-a446-800656e0e261,"It should not be discriminating, and it should be balanced and unbiased. It should also not be rude.",Negative,Avoidance of bias and discrimination,Unbiased and impartial responses,,,,,,
5030051d-ec81-4d36-be16-665275bc44cb,"Precise, accurate, ethical, and original, not just the copy paste stuff and it should not leak my data anywhere which I have provided as input. ",Positive,Accuracy and reliability,Ethical behavior and integrity,Privacy and confidentiality,,,,,
58429ba7-7d86-4ab9-8f0c-5e63ed1b9f1d,Respect for privacy. Demonstrate honesty and ethics.,Neutral,Ethical behavior and integrity,Honesty and transparency,Privacy and confidentiality,,,,,
f9a3e56a-1fbd-4333-bf52-b981810427fd,"Respect, honesty, accuracy.",Positive,Accuracy and reliability,Honesty and transparency,Respect and politeness,,,,,
7cb8270e-48a6-403d-ab39-058c0c73015e,Truthfulness and instruction following,Neutral,Honesty and transparency,Other,,,,,,
64ca9abb-4021-4b9e-a724-039d0ef94fce,"i want it to act politely, cite its sources, i want it to learn from its mistakes and not repeat them.

i want it to ""think green"", if a question involves others, or environmental issue, i want it to be always thoughtful and encourage friendship and love, other than being selfish. ",Neutral,Alignment with personal values and principles,Avoidance of misinformation and hallucinations,Open-mindedness and curiosity,Respect and politeness,,,,
400b0ac9-f4b4-4b8a-80a6-fa0625ed32ac,"-inform you of its limitations, when it is not possible to give you the answer you ask for for some reason.

-I would like it not to be used to promote criminal and unethical activities

-Sometimes AI fabricates answers with false data or false information (On one occasion, AI invented the names and winners of an Olympics by generating a completely false text). It would be useful to recognize and inform the limitations of AI to prevent these unfortunate events.",Negative,Avoidance of misinformation and hallucinations,Honesty and transparency,Other,,,,,
15ce643b-ad4e-4a8c-b54e-183ac238a668,"AI should remain neutral and should not say what I like to hear. For example, if I said before that I want to do a certain job, and then I ask it to tell me which job is suitable for me, I hope that its analysis is based on my horoscope, not my preferences.",Negative,Unbiased and impartial responses,,,,,,,
