Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
17e78615-e919-48d5-ae80-ea5d56c334ca,"crime tips

",Neutral,Illegal activities and crime,,,,,,,,,
902e1c89-88ba-4fb1-bcbb-18e63b1cd346,disrespect,Negative,Cultural disrespect and insensitivity,,,,,,,,,
025afd6f-2cac-418c-9736-46886cc0ebd9,especially not on sensitive subjects or methods of resorting to violence,Neutral,Harmful or violent behavior,Violence and weapons,,,,,,,,
aa15e52f-5a72-4165-8a14-d05b5a60f194,"even if asked, advice in favor of suicide or massacres/physical violence against other people. I think that apart from that I see no problems",Neutral,Harmful or violent behavior,Self-harm and suicide,,,,,,,,
e392d006-cb40-4ffc-9ba2-2015385aecbd,"financial investment recommendations, and encouragement of harmful actions",Neutral,Advice that could cause harm or danger,Financial advice and personal finance,,,,,,,,
83c98343-abfd-4b12-9b96-4e759f0643e3,"hobbies and interests,  music and art, sports, work and studies, money and income ,historical events, politics, religion , food",Neutral,Other,,,,,,,,,
55435f61-b717-4bbf-bb42-1ec70f71cf45,i feel like the idea has change and in my culture it's  wise enough for people to understand the history of culture and through that my culture we get to be respected and even known for it's beauty ,Positive,Other,,,,,,,,,
9aa293e7-4ec8-4e18-b2c8-383b572ac56d,i guess harmfull advice,Neutral,Harmful or violent behavior,,,,,,,,,
48846b3a-555f-458a-997e-4b7d3788ffd1,"illegal things, though i dont think any such thing everything needs an advice",Negative,Advice that could cause harm or danger,Illegal activities and crime,,,,,,,,
7b2238e8-49e9-461e-98c7-c1adc6cf65cd,"issues of a personal or moral nature, matters that affect humanity",Neutral,Advice that could cause harm or danger,Ethical and moral issues,,,,,,,,
8f19bc7d-ec31-405e-901d-87c977c7d56c,"it should harm personal feelings, religious context and cultural values.",Negative,Cultural disrespect and insensitivity,Religion and religious beliefs,,,,,,,,
bb8e6b63-d3dc-4b45-beed-9c01f1477355,"life meaning, religion, politics, cult, suicide",Negative,Politics and political opinions,Religion and religious beliefs,Self-harm and suicide,,,,,,,
4f804dde-1354-4a87-829d-481ce45fa07d,nothing. Everything should be given. It is knowledge. Except how to harm people mentally or physically,Neutral,Harmful or violent behavior,,,,,,,,,
48b0c570-ea22-4e49-abd8-7480d3f3e222,"offer new ""peace plans"" with our neighbors and generally opinions on politics and people",Neutral,Politics and political opinions,Sensitive historical and geopolitical issues,,,,,,,,
282f3a8e-79a8-4821-bd81-19cb79f0acf6,personal life advice,Neutral,Personal relationships and family matters,,,,,,,,,
cb530b5a-afe9-419f-9f84-7bfc491de6f5,prejudiced and rude ,Negative,Hate speech and offensive language,,,,,,,,,
3a1f50e5-3648-461a-9600-765fdd99fa2d,"probably how to do crimes, shady things, etc

",Neutral,Illegal activities and crime,,,,,,,,,
966202c9-d7ba-48b6-9998-4d8225c59344,"regarding beliefs and traditions, unethical practices, etc",Negative,Ethical and moral issues,Religion and religious beliefs,,,,,,,,
d615652c-9716-42b5-8516-8b936e0fa98d,"religion views, discriminations, encouraging crime and political views",Negative,Illegal activities and crime,Racism and discrimination,Religion and religious beliefs,,,,,,,
dd78f3c4-ed6c-40e0-a809-0ba6e22e2fae,suicide,Negative,Self-harm and suicide,,,,,,,,,
5eab7d46-7feb-4485-ba1b-abc36887739b,the badness of a culture,Neutral,Cultural disrespect and insensitivity,,,,,,,,,
32cac2e7-69e4-4099-9d07-314a7ef7d710,topics of weapon creation,Neutral,Violence and weapons,,,,,,,,,
b68bce8b-b6ad-4b83-84c3-6275bbb281bf,tribalism and ethnic stereotypes,Negative,Cultural appropriation and stereotypes,,,,,,,,,
ea94f8ef-a077-40c4-813d-d06602220f68,"violent ideas, especially in terms of self-harm. ",Negative,Harmful or violent behavior,Self-harm and suicide,,,,,,,,
f1f28ba5-26ed-47e0-930d-70f157d054fa,who reject accepted norms and laws and incite hatred among the people,Negative,Hate speech and offensive language,Illegal activities and crime,,,,,,,,
ff24570d-25b5-40c2-bc13-2894d55ca9a0,"- something that may influence what is wrong

- something that goes against the law

- something that is inappropriate (+18)
",Negative,Illegal activities and crime,Sexual content and nudity,Taboo and controversial topics,,,,,,,
c00fcbb3-1605-47ce-9f44-f2b0e3f75162,AI probably shouldn’t be helping people with violence or hate.,Negative,Harmful or violent behavior,Hate speech and offensive language,,,,,,,,
1cc5de89-cb5f-42fb-bfa9-2c3bc27b0a23,"AI shkuld never give me medical advice , sex advice as well as religious advjce telling me what to beleive and what not to beleive",Negative,Medical advice and health issues,Religion and religious beliefs,Sexual content and nudity,,,,,,,
d16fe75f-ffd3-401b-8b81-fa4368dac6ab,AI should avoid discussing sensitive religious issues and advising on dishonest actions.,Negative,Ethical and moral issues,Religion and religious beliefs,,,,,,,,
1043e55b-0e53-4fc2-961c-cda1182698a0,"AI should avoid giving advice on medical or legal matters, as incorrect guidance can cause harm. It should steer clear of religious or spiritual beliefs, financial decisions, and anything illegal or unethical. Avoid cultural or political biases, and don’t offer prescriptive advice on personal relationships or sensitive topics like trauma. AI must respect privacy, cultural values, and boundaries, redirecting users to qualified professionals when necessary.

",Negative,Advice requiring professional expertise,Ethical and moral issues,Financial advice and personal finance,Legal advice and law-related topics,Medical advice and health issues,Personal relationships and family matters,Politics and political opinions,Privacy and personal data,Religion and religious beliefs,Sensitive cultural and traditional practices
8a16602a-8ef8-4430-8712-0c49e10f3d20,"AI should never be asked now to perform acts that are criminal. LIke designing a bomb, making poison, how to cheat someone, etc.",Negative,Advice that could cause harm or danger,Illegal activities and crime,,,,,,,,
ec1536a2-e5a8-4c25-a197-156a6fcba318,"AI should never be asked to give opinion on topics of local religion, socio-cultural practices relevant to India, food habits and regional politics.",Negative,Politics and political opinions,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,
6af49385-5c0a-40c3-8a89-130f5f81734b,AI should never give advice on how to execute criminal activity or any actions that can hurt or injure an individual. ,Negative,Advice that could cause harm or danger,Illegal activities and crime,,,,,,,,
97d2d9ec-d9ce-4119-a5c0-b013b72a4699,"AI should never give advice on self-harm, how to commit a crime and anything which is considered illegal by the law. It should not encourage medically unsafe practices.",Negative,Advice that could cause harm or danger,Harmful or violent behavior,Illegal activities and crime,Medical advice and health issues,Self-harm and suicide,,,,,
60742b6b-32e0-42ac-bee8-2c1d172569d9,"AI should never give advice on topics that require deep cultural or spiritual understanding, such as traditional rituals, spiritual matters because these are often reserved for elders or spiritual leaders. It should also avoid giving guidance on sensitive family issues ",Negative,Personal relationships and family matters,Sensitive cultural and traditional practices,,,,,,,,
726de971-fd1d-4d8c-bf73-d894fb897662,"AI should never give advice that could be perceived as interfering with personal beliefs, family dynamics, or cultural traditions. This includes topics like religious or spiritual guidance, marital advice, family planning, or advice that contradicts deeply held cultural values.",Neutral,Marriage and marital advice,Personal relationships and family matters,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,
fc9d4b69-15ef-451b-a180-8b6e823fd64e,"AI should never give ideas without thinking it through. It should not be doubtful. I don't like especially when it says, it can't help me with that. I need it to be positive yet reasonable ",Neutral,Other,,,,,,,,,
2b2b8a02-935b-4dfd-ac5f-29b4181f6192,"AI should never give suicidal, harmful, rude, and violent topics.",Negative,Harmful or violent behavior,Self-harm and suicide,Violence and weapons,,,,,,,
c4e9a3db-08b8-4450-893a-38f25e7ccd4a,"AI should never gives advice that hurts a particular person, community or their belief, even in distant manner.",Negative,Cultural disrespect and insensitivity,,,,,,,,,
9e9f70f2-b8ff-443f-9e00-40f459f75ab2,AI should never help someone come up with ideas to implement to end their lives. Do not categorize races or peoples and especially do not speak badly or stereotypically of the Jewish people.,Negative,Harmful or violent behavior,Racism and discrimination,Self-harm and suicide,,,,,,,
5b27c0a2-0725-4dbd-9cce-0c7de1803300,"AI should never provide advice or information on topics that could harm individuals or others, such as self-harm, harming others, illegal activities, or dangerous practices. It should also avoid sharing sensitive personal data or content that promotes discrimination, hate, or unethical behavior. Instead, it should guide users toward seeking professional help or reliable, safe resources in such situations.",Negative,Advice requiring professional expertise,Advice that could cause harm or danger,Harmful or violent behavior,Hate speech and offensive language,,,,,,
c0e5db77-606f-4054-ac54-4fe4e81cd198,"AI should never provide advice or information on unethical actions, such as murder, suicide, or ways to take revenge out of anger toward others.",Negative,Ethical and moral issues,Harmful or violent behavior,Self-harm and suicide,,,,,,,
7c7ace86-8082-499f-be45-2bec147e1fd4,AI should never provide harmful (including self harm and harm to others) advice.  ,Negative,Advice that could cause harm or danger,Harmful or violent behavior,,,,,,,,
2ca16ff6-94a9-4ab5-a8c0-13ffe0ec3b77,"AI should never tell the person to change their style , thoughts or opinions and most importantly anything about their religion",Negative,Other,Religion and religious beliefs,,,,,,,,
db373e9e-b22e-44b3-a1c1-4b9a7699a8ac,AI should promote social justice and safe guard fairness and non discrimination of any kind in compliance with international law.,Neutral,Bias and impartiality,Racism and discrimination,,,,,,,,
5f898eed-00e8-412f-8360-8c0ab5681688,"AI should redirect to trusted professionals, specialists, or resources and always address issues with respect and cultural sensitivity.",Neutral,Advice requiring professional expertise,Cultural disrespect and insensitivity,,,,,,,,
f5bfc395-d559-49f5-a970-8781c3b4cf87,"AI should refer to experts or trusted sources when necessary and always treat issues with respect and consideration for cultural differences.

",Neutral,Other,,,,,,,,,
baf92a8c-cf40-4a23-a1a0-177c154b1343,AI's replacing manpower ,Neutral,Other,,,,,,,,,
e0c7dc89-7665-4aba-a3ab-306ef37b9bb1,"About Robbering, Begging, and Sex.",Neutral,Illegal activities and crime,Sexual content and nudity,,,,,,,,
50fa192e-d90d-4776-b70d-3a8fa472b200,"About gender, race, and income.",Neutral,Gender identity and sexual orientation,Racism and discrimination,,,,,,,,
4331670d-3ee1-4aca-ac69-9a2d748b6ccf,About how to abandon cultural deeds or how to abuse people ,Negative,Cultural disrespect and insensitivity,Hate speech and offensive language,,,,,,,,
ff706256-0e50-4cdd-893e-41da9fdabb04,"About my religion, any opinions of harming people or bringing harm to anything. Any advice in the form of abuse is absolutely no. Any topic that requires a human nature to understand the complexity and support should be best let to the humans not AI",Negative,Advice that could cause harm or danger,Harmful or violent behavior,Other,Religion and religious beliefs,,,,,,
4022caef-f140-4716-bc18-e632faef1af9,About religion and politics,Neutral,Politics and political opinions,Religion and religious beliefs,,,,,,,,
e16583ae-c5ac-4c8c-8f7b-37fd5796af81,"About sensitive topics like depression, anxiety, medication and life decisions. ",Neutral,Advice requiring professional expertise,Mental health and psychological advice,,,,,,,,
b53f94b5-b123-4f6f-9c8e-5aa1d6cfa616,Acts of terror and violence should never be encouraged,Negative,Harmful or violent behavior,Violence and weapons,,,,,,,,
82cfe3cc-f8ff-4570-b536-4d68f8713c61,"Actually all the advice and topics are fine in my context, I wouldn't say anything was taboo.",Positive,Uninformative answer,,,,,,,,,
100a8068-1dcc-4cdd-9e66-63890e825ff0,Advice on procuring illegal items/topics. How to commit suicide. How to manufacture drugs/bombs. How to illegally invade other countries. How to be Donald Trump.,Neutral,Drugs and substance abuse,Illegal activities and crime,Legal advice and law-related topics,Other,Self-harm and suicide,,,,,
adc7e99b-4225-4ab8-9202-9412b4f858a3,Advice on psychological health. Political or financial opinions.,Neutral,Financial advice and personal finance,Mental health and psychological advice,Politics and political opinions,,,,,,,
92149261-c131-435c-a11a-180c93e93758,"Advice on religion, deeply personal philosophies, or spiritual practices can be very sensitive. These topics are often tied to identity, and it’s crucial that any advice in these areas be approached with caution, if at all. It’s not just about being neutral.it’s about respecting how varied and sacred these aspects are for individuals.",Neutral,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,,
d334251a-a7ae-40f6-b7eb-797560512899,Advice regarding interfaith/intercultural marriages since it is much more multifaceted than it can understand. ,Neutral,Advice requiring professional expertise,Marriage and marital advice,,,,,,,,
ed81c27a-b657-4764-ad6d-e54f290300c6,"Advice related to physical harm, advice related to natural medicinal treatments without saying that they should also seek a doctor, advice regarding relationships that threaten life, even following cultural traditions, advice that has to do with romantic relationships and minors with adults, etc.",Negative,Advice that could cause harm or danger,Harmful or violent behavior,Medical advice and health issues,Personal relationships and family matters,,,,,,
462d4c01-0370-4d02-a600-2f7d3293e587,"Advice related to religion, history, discrimination, and even advice related to religious leaders should never be given.",Negative,Racism and discrimination,Religion and religious beliefs,Sensitive historical and geopolitical issues,,,,,,,
ba104b55-ce56-4ad1-a92c-8d03f430ebff,Advice that can make people like it,Neutral,Other,,,,,,,,,
9a4231e7-5be1-427b-ada7-60667b27a794,"Advice that takes away humanity in that particular context in the sense that it's harmful, hateful or divisive. ",Negative,Advice that could cause harm or danger,Harmful or violent behavior,Hate speech and offensive language,,,,,,,
9404a62c-ba01-46fd-aa89-906759c6a487,Again biased advice is not the way to go,Negative,Bias and impartiality,,,,,,,,,
17c5b3bb-53f3-4722-ab14-f1d60a55b896,"Ai usually talks broadly about various topic like climate change, health, education, and governance.",Neutral,Other,,,,,,,,,
1e672d04-fe5a-44f2-846e-2f02c84fb9ab,All advice is welcome. ,Positive,Uninformative answer,,,,,,,,,
ac047db4-5d04-4ca1-a835-0b9bc3166f38,"An AI should always strive to act responsibly and avoid offering advice on topics that could harm people or go against ethical guidelines. 
An AI should always aim to offer helpful, safe and constructive guidance.",Neutral,Advice that could cause harm or danger,Ethical and moral issues,,,,,,,,
c8542667-633b-4327-801e-41d9347a8813,"An AI should avoid giving advice on deeply personal topics or anything that requires professional expertise, like medical or legal issues. It’s best to keep it to general guidance.",Neutral,Advice requiring professional expertise,Legal advice and law-related topics,Medical advice and health issues,,,,,,,
ca5a25f4-a494-476e-869b-789d7c1f2d2e,"An AI should avoid giving advice on health, legal issues, religion, and politics, and always recommend qualified experts.",Neutral,Advice requiring professional expertise,Legal advice and law-related topics,Medical advice and health issues,Politics and political opinions,Religion and religious beliefs,,,,,
3d8d5013-c5ad-45b4-b609-387eb0cffe37,"An AI should avoid giving advice on personal relationships, family issues, religious beliefs, or offering unqualified financial or legal advice.",Negative,Advice requiring professional expertise,Personal relationships and family matters,Religion and religious beliefs,,,,,,,
68f7de91-17f3-4e4f-bbd0-b4ba56ff88e5,"An AI should avoid giving advice on sensitive topics.
",Negative,Taboo and controversial topics,,,,,,,,,
f9b38092-b419-4b19-82fb-6a6bf7cd1592,"An AI should avoid giving medical, legal, or financial advice, as these require professional expertise. It should not provide religious interpretations, as faith is deeply personal. Political or cultural controversies should be approached neutrally. Mental health crises require human professionals, not AI intervention. Lastly, AI should never advise on harmful, illegal, or dangerous activities. Respecting cultural sensitivities and ethical boundaries is essential for responsible AI interaction.
",Neutral,Advice requiring professional expertise,Advice that could cause harm or danger,Harmful or violent behavior,Illegal activities and crime,Legal advice and law-related topics,Mental health and psychological advice,Politics and political opinions,Religion and religious beliefs,,
c2f65337-6814-4111-bd5f-7c72d8652f46,"An AI should never give advice on illegal activities, self-harm, medical diagnoses, or culturally sensitive topics like religion or politics, where it might unintentionally offend or misguide.",Negative,Harmful or violent behavior,Illegal activities and crime,Medical advice and health issues,Politics and political opinions,Religion and religious beliefs,Self-harm and suicide,,,,
ad7e1a08-d003-4a41-8058-bcb08f23db73,"An AI should never give medical advice, other than advising you to see a healthcare professional.",Negative,Advice requiring professional expertise,Medical advice and health issues,,,,,,,,
7b6dd76f-ed90-4806-a221-bc73e08a4ef6,"An AI should never give medical, legal, or financial advice that requires expertise.",Negative,Advice requiring professional expertise,Financial advice and personal finance,Legal advice and law-related topics,Medical advice and health issues,,,,,,
4a05dd83-9984-4074-90b2-93020b83c166,"An AI should never infer on sensitive topics of ethnic or social order, in order to infer any type of opinion, which could potentially offend a reader. As with addressing religious issues, be very careful with this.",Negative,Racism and discrimination,Religion and religious beliefs,,,,,,,,
8f67cd8c-85b0-498e-9c71-5d9e1feff89e,An ai should never give unethical or harmful advice,Neutral,Advice that could cause harm or danger,Ethical and moral issues,,,,,,,,
d0fd5f06-321f-42b5-84ed-be84655bd251,Any advice advocating for the violence against another group of people. AI should never give advice that's harmful or hurtful. An example is AI shouldn't be giving advice on suicide even if asked. Another example is giving advice or guidance on making an explosive to hurt people.,Negative,Harmful or violent behavior,Self-harm and suicide,Violence and weapons,,,,,,,
7cb8270e-48a6-403d-ab39-058c0c73015e,Any encouragement about harmful activities is a big no-no,Neutral,Advice that could cause harm or danger,,,,,,,,,
d215fec4-48d7-430b-bf9d-004ea067311e,Any topic can be provided. It mainly depends on the user's own judgment.,Neutral,Uninformative answer,,,,,,,,,
1688e08f-d00d-4d64-8d94-a0141de67c43,"Anything discriminatory should be avoided at all cost. Other than that, my culture is generally open-minded about different opinions, so long as differing opinions are provided with respect. ",Neutral,Racism and discrimination,,,,,,,,,
a5777841-2ba4-4814-9d64-74554ac9c456,"Anything that can be harmful, misinformation, and also inaccurate cultural and social attributes. ",Negative,Advice that could cause harm or danger,,,,,,,,,
8ef9d5ab-2fbf-4dbb-b394-062b25714b36,"Anything that can disrupt social order. Also, anything related to sexual matters, especially those involving children.",Neutral,Harmful or violent behavior,Sexual content and nudity,,,,,,,,
550576a2-c0b6-4b75-99ae-2fb6c9407d73,"Anything that is not welcomed in society like abusing, disrespecting and giving misleading information.",Negative,Advice that could cause harm or danger,Cultural disrespect and insensitivity,,,,,,,,
f5cd81e6-57db-4ea5-a9c6-d454411fdd24,Anything that will break the law. ,Neutral,Illegal activities and crime,,,,,,,,,
f3f31420-f546-481f-9980-09036a042dbc,Avoid some bad behaviors.,Neutral,Ethical and moral issues,,,,,,,,,
555c6eaf-cb2b-483c-a953-bc00f7557669,"Avoid topics that are illegal or teach people to break the law, and avoid political comments.",Negative,Illegal activities and crime,Politics and political opinions,,,,,,,,
b58a8a06-15b7-45dd-8872-32a4c746e7e4,Biased advices should be all ignored,Negative,Bias and impartiality,,,,,,,,,
4135bb1c-4070-449f-aeb6-c5d6cd1ec2c1,Controversial topics,Neutral,Taboo and controversial topics,,,,,,,,,
02a24512-9754-40ff-980c-2f6ea486917d,Criticizing other cultures or dishonest behavior,Negative,Cultural disrespect and insensitivity,Other,,,,,,,,
0b4d1111-6505-4532-b95b-47e89b9491c9,Decisions on life and death. ,Negative,Advice that could cause harm or danger,,,,,,,,,
0efb8cc6-437e-4e8b-9830-3a706dd57b61,Degrading response based on geographic socioeconomic and also providing support or clear dislike to political issues ,Neutral,Hate speech and offensive language,Politics and political opinions,Racism and discrimination,,,,,,,
b0ad99f2-3259-400b-b9b2-45c2bfb334e7,Destruction of humanity Terrorism,Neutral,Harmful or violent behavior,Illegal activities and crime,,,,,,,,
3d777fc0-4899-439d-82eb-d91fd1c705d5,"Differences in caste system, communal disharmony and biasness towards any particular community, caste or race",Neutral,Bias and impartiality,Caste and social hierarchy,Racism and discrimination,,,,,,,
f49445f2-5882-427a-bf65-5147341803cb,"Do not talk about nationality, social or socioeconomic status",Negative,Racism and discrimination,,,,,,,,,
01756319-4e34-404d-9af2-3c166c433a5a,Don't hurt others,Negative,Harmful or violent behavior,,,,,,,,,
4b438c6d-48cb-47aa-9932-5a7fe594d5c2,Don't mention the Vietnam War or politics in general.,Negative,Politics and political opinions,Sensitive historical and geopolitical issues,,,,,,,,
edd8e67b-2ffd-4b9f-867f-db101d9b0bc0,Encouragement in things that can take away life and that are bad influence ,Neutral,Advice that could cause harm or danger,Harmful or violent behavior,,,,,,,,
7f30b1e2-8f7d-4cf3-a9ef-20f6db69e3dc,Everything that is illegal. I can't think of a specific topic of conversation that is a taboo in my culture.,Neutral,Illegal activities and crime,Uninformative answer,,,,,,,,
5cf00ea9-2565-4087-b636-46c5956505ff,"Extreme and sensitive topics like rape, cannibalism and beastiality",Neutral,Taboo and controversial topics,,,,,,,,,
2ac729fa-4d5c-4906-8c62-687259fdd4b7,"For example, political issues, suicide issues, or identity issues",Negative,Gender identity and sexual orientation,Politics and political opinions,Self-harm and suicide,,,,,,,
2492b026-5751-485a-8763-fbae32d41a2e,"For this question, I have no idea. My culture is pretty relaxed, so it can give whatever advice it wants. Maybe financial advice might be bad to give, but that's not specific to my culture.",Neutral,Uninformative answer,,,,,,,,,
28077245-b8c6-4398-8d19-39b7b84cf1f6,"From my experience, I don't think AI should ever give advice on matters of faith or spirituality unless specifically asked. Similarly, AI shouldn't offer unsolicited opinions on sensitive topics such as politics or social justice issues.",Negative,Politics and political opinions,Religion and religious beliefs,Taboo and controversial topics,,,,,,,
a703ba44-7245-4da5-92c3-85a00d7b94d1,"Harmful advice, regarding the topics, this depends a lot because in some cases specific information on any topic may be needed",Neutral,Advice that could cause harm or danger,,,,,,,,,
475f1f14-45d1-4192-a3d3-937b1e093722,Harmful or threatening replies. Offensive or swear words. ,Neutral,Harmful or violent behavior,Hate speech and offensive language,,,,,,,,
ca96dba3-e814-41b9-81ea-c94264036ec3,"Harmful things like how to suicide, make a bomb etc",Negative,Harmful or violent behavior,Illegal activities and crime,Self-harm and suicide,Violence and weapons,,,,,,
f715e424-7e0e-48db-bd07-db6953252221,"He should not give advice on political action (who to vote for, whether to go to a demonstration)",Negative,Politics and political opinions,,,,,,,,,
f1b38e19-8bb6-47c5-860e-d07190fcdd4d,"Help on how to commit a crime, or suicide.  Probably shouldn't teach how to bully others also.",Neutral,Harmful or violent behavior,Illegal activities and crime,Self-harm and suicide,,,,,,,
a33aeeb2-d970-4835-93eb-e71f5400ca08,"Help on how to get away with committing crimes, suicide options, how to take advantage of others, inciting violence.",Neutral,Harmful or violent behavior,Illegal activities and crime,Self-harm and suicide,,,,,,,
df836546-ad31-4af6-8af5-2c61d4003993,How can a machine learn all the manners like human which is depend on others ,Negative,Other,,,,,,,,,
93e647ec-2e63-44ec-86ba-a1c5d7a078b3,How to act in some social situations,Neutral,Sensitive cultural and traditional practices,,,,,,,,,
013d6a9a-0c95-4f56-9447-d18c859ba116,How to forget your culture.,Negative,Sensitive cultural and traditional practices,,,,,,,,,
9c1b9bfb-2251-42b1-9d02-228364f974dd,"How to subjugate the will of another person, how to deceive someone in order to gain benefit for yourself",Negative,Ethical and moral issues,Illegal activities and crime,,,,,,,,
6b5c7c23-ddf5-4c29-9fb3-a514dbd7d018,Hurtful or sensitive answers ,Neutral,Advice that could cause harm or danger,,,,,,,,,
1a9fa919-2e5b-49df-8384-43234c132515,"I am always open to AI. I feel AI should also provide authentic information about my culture and religion. It would help the new generation to learn more and easily about the religion.

",Neutral,Other,Religion and religious beliefs,,,,,,,,
8f6155a9-cec1-4448-9a64-99edbe4740fd,"I believe AI should give any advice if asked, without filters. What it shouldn't do is give unsolicited advice.",Neutral,Uninformative answer,,,,,,,,,
87c5240f-dd05-4d29-b915-c2aa0da817d5,"I believe AI should not give life changing advice in any culture, such as responses to suicidal thoughts, suggestions of medication to take, how to invest money etc. I also think that AI can give some general ideas about politics as long as they are factual, but trying to influence someone's political or religious leanings or beliefs would not be tolerated. ",Negative,Financial advice and personal finance,Medical advice and health issues,Politics and political opinions,Religion and religious beliefs,Self-harm and suicide,,,,,
37b7e4c7-3f11-433b-8a68-fafb7177a57b,I believe that AI should not be involved in things that go against human laws. Example: Advice on Crimes,Neutral,Illegal activities and crime,,,,,,,,,
6ca4b2be-16bd-44c9-b01b-aab9f4ece540,"I can't remember of any topics or types of advice which AI should never give in my cultural context, even if asked. Whatever answer it gives it should maintain the dignity and decorum so that the other person does not feel insulted  ",Negative,Uninformative answer,,,,,,,,,
f4c2485f-1692-43ec-9647-f9bd6c39ad4e,"I don't know, I think we can talk about everything. Maybe advice like kill your parents or something like that.",Neutral,Advice that could cause harm or danger,Illegal activities and crime,,,,,,,,
68cfa5b9-a0cf-4831-88e4-c501d83936a9,"I don't know, something that might hurt your self-esteem or be offensive to you in some way.",Negative,Uninformative answer,,,,,,,,,
b5a4ea3f-d00e-469d-977b-3619dce33441,"I don't think AI should give advice on how to deal with your parents, anything related to Black culture whether it's hair, makeup, shoes. ",Negative,Personal relationships and family matters,Sensitive cultural and traditional practices,,,,,,,,
e2c6eb9c-5e99-4b58-a353-881d347f8195,I don't think it should give advice on potentially dangerous situations such as suicide. ,Negative,Self-harm and suicide,,,,,,,,,
5ec5a158-a465-42bd-9ed2-5b6b5005a44b,I don’t think AI should limit itself. But I wouldn’t like it if it assumed that women of my background are a monolith ,Negative,Cultural appropriation and stereotypes,Racism and discrimination,,,,,,,,
f3447ff7-8e6e-41df-b9df-80c33652907e,I feel like AI should avoid talking about or advising things that deal with the local tribes' customs since they differ from community to community. Customs are taken seriously and are respected since they have been practised even by the ancestors and people take offence easily,Neutral,Cultural disrespect and insensitivity,Sensitive cultural and traditional practices,,,,,,,,
7cc8ee2f-ca73-4d61-b135-2a2cee7e6364,I prefer the Ai to not give topics or discussions on religion and politics.,Negative,Politics and political opinions,Religion and religious beliefs,,,,,,,,
e51595b0-302c-4237-96d0-2f8ee73d4192,I think AI should address all topics.,Neutral,Uninformative answer,,,,,,,,,
03a10fb5-44e6-4d6f-b23f-f45598418ef7,I think AI should never express its political opinions and taking sides in politicians. This should be applicable too in religious matters.,Neutral,Politics and political opinions,Religion and religious beliefs,,,,,,,,
cd61ca43-e49f-482c-8815-b275e2088a01,I think AI should never give tips on how to succeed with suicide.,Negative,Self-harm and suicide,,,,,,,,,
f9a0be94-e7de-4ca9-ac72-353f1c17e327,"I think about religious beliefs, ethical norms, or political values. Cause  these are too sensitive.",Neutral,Ethical and moral issues,Politics and political opinions,Religion and religious beliefs,,,,,,,
b04a2b5e-2f5e-49b3-bdf8-9e9766315584,"I think for advice maybe concerning shopping preferences, fashion. For other matters let me get advice from humans, they are in a better position to advice since they experience life unlike Ai",Neutral,Other,,,,,,,,,
314be8ce-3643-4914-b068-d30ce6a2c98f,I think it can give advice on any topic. There's no problem in an AI assistant giving advice. But it should always give ethical advice.,Neutral,Ethical and moral issues,,,,,,,,,
7f88dc49-70ab-48bc-bd9b-90ee51e372b2,I think it should be careful when dealing with people's perceptions and beliefs.,Negative,Ethical and moral issues,,,,,,,,,
2df46959-f995-412d-bc91-540dd83f8a79,"I think it’s not so much culture-related as it is common-sense related. For instance, AI should never ever give advice on how to build a gun or on how to commit a suicide. ",Negative,Self-harm and suicide,Violence and weapons,,,,,,,,
dec1949d-a558-48c1-beab-671996abde45,I think my culture (british) is pretty open to all topics and do not have many strict cultural rules. The only thing I would not expect advice on is anything with regards to racism or xenophobia.,Neutral,Racism and discrimination,,,,,,,,,
1566de9d-0cea-43ba-8995-e3f59730f9b5,I think topics regarding politics and religon.,Neutral,Politics and political opinions,Religion and religious beliefs,,,,,,,,
e122ae04-0516-4f28-868f-f72b2c0dcda2,"I think, depending on my cultural context, I wouldn't want my AI to give me advice on anything medical. Although I don't think that it's a bad idea to get advice on if you should seek a doctor from AI, I don't think it's a great idea to get advice on what to do otherwise. This is simply because AI does not know your medical history, your levels, or anything pertinent to be able to constructively give you advice in this area.",Neutral,Medical advice and health issues,,,,,,,,,
0a763e06-6247-4b99-bed0-73e8ad71a0a2,"I'd prefer AI give me any type of advice, I don;t want strict censorship of AI. People should be adults and decide themselves.",Neutral,Uninformative answer,,,,,,,,,
ceae18dc-0c97-499b-9b40-5ed524001359,"I'm not sure I fully understand this question, I can't really thing of a specific cultural context where I am. Only obvious topics like anything illegal but that would apply everywhere",Neutral,Illegal activities and crime,Uninformative answer,,,,,,,,
dbcfd3e6-da50-4715-90bc-aa92e1260421,"If asked, AI should not give answers to mays in which an action can harm an individual. For example, if someone asks what is the best way to commit suicide or rape someone, AI should give advise on such topics. Instead, AI should provide resources for the individual to get help.",Negative,Advice that could cause harm or danger,Harmful or violent behavior,Self-harm and suicide,,,,,,,
de39e72c-fc45-4556-a102-9f13553765f7,Illegal topics like encouraging someone to do bad things. I think AI should stop immediately and not tolerate such,Negative,Advice that could cause harm or danger,Illegal activities and crime,,,,,,,,
