Question ID,Question Text,All,44+,55+,Africa,Asia,Caribbean,Central America,Central Asia,Eastern Africa,Eastern Asia,Eastern Europe,Europe,Middle Africa,North America,Norther Europe,Northern Africa,Northern America,O1: Arabic,O1: Chinese (China),O1: English,O1: French,O1: Hindi,O1: Portuguese (Brazil),O1: Russian,O1: Spanish,O2: &lt;18,O2: 18-25,O2: 26-35,O2: 36-45,O2: 46-55,O2: 56-65,O2: 65+,O3: Female,O3: Male,O3: Non-binary,O3: Other / prefer not to say,O4: Rural,O4: Suburban,O4: Urban,O5: Equally concerned and excited,O5: More concerned than excited,O5: More excited than concerned,O6: Buddhism,O6: Christianity,O6: Hinduism,O6: I do not identify with any religious group or faith,O6: Islam,O6: Judaism,O6: Other religious group,O6: Sikhism,O7: Afghanistan,O7: Albania,O7: Algeria,O7: Andorra,O7: Angola,O7: Antigua & Deps,O7: Argentina,O7: Armenia,O7: Australia,O7: Austria,O7: Azerbaijan,O7: Bahamas,O7: Bahrain,O7: Bangladesh,O7: Barbados,O7: Belarus,O7: Belgium,O7: Belize,O7: Benin,O7: Bhutan,O7: Bolivia,O7: Bosnia Herzegovina,O7: Botswana,O7: Brazil,O7: Brunei,O7: Bulgaria,O7: Burkina,O7: Burundi,O7: Cambodia,O7: Cameroon,O7: Canada,O7: Cape Verde,O7: Central African Rep,O7: Chad,O7: Chile,O7: China,O7: Colombia,O7: Comoros,O7: Congo,O7: Congo {Democratic Rep},O7: Costa Rica,O7: Croatia,O7: Cuba,O7: Cyprus,O7: Czech Republic,O7: Denmark,O7: Djibouti,O7: Dominica,O7: Dominican Republic,O7: East Timor,O7: Ecuador,O7: Egypt,O7: El Salvador,O7: Equatorial Guinea,O7: Eritrea,O7: Estonia,O7: Ethiopia,O7: Fiji,O7: Finland,O7: France,O7: Gabon,O7: Gambia,O7: Georgia,O7: Germany,O7: Ghana,O7: Greece,O7: Grenada,O7: Guatemala,O7: Guinea,O7: Guinea-Bissau,O7: Guyana,O7: Haiti,O7: Honduras,O7: Hungary,O7: Iceland,O7: India,O7: Indonesia,O7: Iran,O7: Iraq,O7: Ireland {Republic},O7: Israel,O7: Italy,O7: Ivory Coast,O7: Jamaica,O7: Japan,O7: Jordan,O7: Kazakhstan,O7: Kenya,O7: Kiribati,O7: Korea North,O7: Korea South,O7: Kosovo,O7: Kuwait,O7: Kyrgyzstan,O7: Laos,O7: Latvia,O7: Lebanon,O7: Lesotho,O7: Liberia,O7: Libya,O7: Liechtenstein,O7: Lithuania,O7: Luxembourg,O7: Macedonia,O7: Madagascar,O7: Malawi,O7: Malaysia,O7: Maldives,O7: Mali,O7: Malta,O7: Marshall Islands,O7: Mauritania,O7: Mauritius,O7: Mexico,O7: Micronesia,O7: Moldova,O7: Monaco,O7: Mongolia,O7: Montenegro,O7: Morocco,O7: Mozambique,"O7: Myanmar, {Burma}",O7: Namibia,O7: Nauru,O7: Nepal,O7: Netherlands,O7: New Zealand,O7: Nicaragua,O7: Niger,O7: Nigeria,O7: Norway,O7: Oman,O7: Pakistan,O7: Palau,O7: Palestine,O7: Panama,O7: Papua New Guinea,O7: Paraguay,O7: Peru,O7: Philippines,O7: Poland,O7: Portugal,O7: Qatar,O7: Romania,O7: Russian Federation,O7: Rwanda,O7: Saint Vincent & the Grenadines,O7: Samoa,O7: San Marino,O7: Sao Tome & Principe,O7: Saudi Arabia,O7: Senegal,O7: Serbia,O7: Seychelles,O7: Sierra Leone,O7: Singapore,O7: Slovakia,O7: Slovenia,O7: Solomon Islands,O7: Somalia,O7: South Africa,O7: South Sudan,O7: Spain,O7: Sri Lanka,O7: St Kitts & Nevis,O7: St Lucia,O7: Sudan,O7: Suriname,O7: Swaziland,O7: Sweden,O7: Switzerland,O7: Syria,O7: Taiwan,O7: Tajikistan,O7: Tanzania,O7: Thailand,O7: Togo,O7: Tonga,O7: Trinidad & Tobago,O7: Tunisia,O7: Turkmenistan,O7: Tuvalu,O7: Türkiye,O7: Uganda,O7: Ukraine,O7: United Arab Emirates,O7: United Kingdom,O7: United States,O7: Uruguay,O7: Uzbekistan,O7: Vanuatu,O7: Vatican City,O7: Venezuela,O7: Vietnam,O7: Yemen,O7: Zambia,O7: Zimbabwe,Oceania,South America,South Eastern Asia,Souther Asia,Southern Africa,Southern Europe,Western Africa,Western Asia,Western Europe
dbe2139a-1d10-48e6-861a-f64260d01659,"To what extent, if at all, do you trust your faith or community leader to act in your best interest?",559,80,28,131,178,0,16,8,106,22,18,98,0,80,31,17,64,9,22,412,12,5,29,13,56,0,155,219,104,52,24,4,247,307,2,2,49,145,364,292,63,203,8,233,65,157,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
5af76eba-316e-489f-a57e-0498a5768643,"To what extent, if at all, do you trust the civil servants in your government to act in your best interest?",559,80,28,131,178,0,16,8,106,22,18,98,0,80,31,17,64,9,22,412,12,5,29,13,56,0,155,219,104,52,24,4,247,307,2,2,49,145,364,292,63,203,8,233,65,157,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
32a41e36-1567-42e8-8636-39d21f87550a,"To what extent, if at all, do you trust your AI chatbot (eg ChatGPT) to act in your best interest?",559,80,28,131,178,0,16,8,106,22,18,98,0,80,31,17,64,9,22,412,12,5,29,13,56,0,155,219,104,52,24,4,247,307,2,2,49,145,364,292,63,203,8,233,65,157,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,104,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,28
05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,554,79,27,130,176,0,16,8,105,22,18,97,0,80,31,17,64,9,22,408,12,5,29,13,56,0,154,218,103,52,24,3,246,304,2,2,48,144,362,290,63,201,8,231,65,157,71,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,103,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,6,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,52,0,0,0,0,0,3,0,0,0,6,65,16,99,8,21,0,31,27
e5d7cc7b-d2cc-4b34-9c25-af67f8b7b83c,Do you agree or disagree with this statement? AI could make better decisions on my behalf than my government representatives.,554,78,27,129,178,0,16,8,104,22,18,97,0,79,31,17,63,9,22,409,12,5,28,13,56,0,153,219,104,51,24,3,246,304,2,2,48,145,361,290,63,201,8,229,65,157,73,13,9,0,0,1,3,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
7ecf1a2a-b34a-40a3-b481-a6eb15883b18,"Do you think the increased use of AI across society is likely to make your cost of living better, worse or stay the same in the next 10 years?",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
015a07c1-b996-4bde-b412-e79c314cf761,"Do you think the increased use of AI across society is likely to make the amount of free time you have better, worse or stay the same in the next 10 years?",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
372d603d-460c-4691-8656-d256f84a6583,"Do you think the increased use of AI across society is likely to make your community's well-being better, worse or stay the same in the next 10 years?",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
c6c411f0-409e-4518-9763-813738535308,"Do you think the increased use of AI across society is likely to make the availability of good jobs better, worse or stay the same in the next 10 years?",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
ac4c9ca2-d2e7-4b35-afe2-b3b2174ee030,"Do you think the increased use of AI across society is likely to make your sense of purpose better, worse or stay the same in the next 10 years?",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
5dd17247-f85e-4419-b7d4-4130e0df0b77,"So far, what has been the overall impact of AI on your daily life?",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
22b7dc74-6101-4c0f-b6ee-c666ba7fc324,Is your job making a meaningful contribution to the world?,553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
b94b8fa4-40ea-4a43-80a5-d7db02df1951,Do you think your job is likely to be automated in the next 10 years?,553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
800f0a14-aa6e-4e86-900b-1c40d3810603,Do you think your job should be automated in the next 10 years?,553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
52bbba43-5119-43a8-9bb1-5596c3ad8a1c,"So far, how has your community been affected by job loss from automation?",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
02e1e447-c6e1-44ed-86c9-226f2c72b5c6,"""I feel in tune with the people around me.""",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
c1ffd634-9209-4440-9804-4b397d7bfa8c,"""I lack companionship.""",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
e787d98a-e40b-493b-875f-f59169cc849c,"""There is no one I can turn to.""",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
5ab3d437-9098-4f12-9ede-ae9aa0fb7d36,"""I feel alone.""",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
dcb90e98-ab77-4dd7-a204-8a3b36b1f72f,"""I feel part of a group of friends.""",553,78,27,128,178,0,16,8,104,22,18,97,0,79,31,16,63,8,22,409,12,5,28,13,56,0,152,219,104,51,24,3,245,304,2,2,48,145,360,290,63,200,8,229,65,157,72,13,9,0,0,1,2,0,0,0,2,1,5,1,0,0,0,4,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,12,0,0,0,36,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,9,0,0,0,11,0,1,0,0,0,0,0,0,0,2,0,89,9,0,0,2,17,9,0,0,4,0,8,102,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,16,0,0,0,0,0,9,0,0,0,0,0,2,1,0,0,0,1,0,7,0,0,0,0,0,0,2,7,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,8,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,24,51,0,0,0,0,0,3,0,0,0,6,65,17,100,8,21,0,31,27
